"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2018,11,"OO","SkyWest Airlines Inc.","SWF","Newburgh/Poughkeepsie, NY: New York Stewart International",58.00,9.00,4.11,0.00,1.63,0.00,3.26,0.00,1.00,337.00,170.00,0.00,58.00,0.00,109.00,
2018,11,"OO","SkyWest Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",69.00,18.00,4.16,0.00,8.99,0.00,4.86,3.00,0.00,959.00,195.00,0.00,257.00,0.00,507.00,
2018,11,"OO","SkyWest Airlines Inc.","TPA","Tampa, FL: Tampa International",40.00,15.00,2.00,1.81,2.49,0.00,8.71,0.00,1.00,2368.00,358.00,904.00,120.00,0.00,986.00,
2018,11,"OO","SkyWest Airlines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities",109.00,22.00,4.00,3.00,2.61,0.00,12.39,0.00,0.00,3266.00,1155.00,768.00,671.00,0.00,672.00,
2018,11,"OO","SkyWest Airlines Inc.","TUL","Tulsa, OK: Tulsa International",140.00,15.00,2.73,1.61,8.66,0.00,2.00,2.00,0.00,495.00,77.00,60.00,270.00,0.00,88.00,
2018,11,"OO","SkyWest Airlines Inc.","TUS","Tucson, AZ: Tucson International",467.00,59.00,14.49,1.12,15.66,0.00,27.73,1.00,0.00,3854.00,1012.00,45.00,645.00,0.00,2152.00,
2018,11,"OO","SkyWest Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",95.00,20.00,4.11,0.00,11.09,0.00,4.80,1.00,0.00,981.00,348.00,0.00,342.00,0.00,291.00,
2018,11,"OO","SkyWest Airlines Inc.","TWF","Twin Falls, ID: Joslin Field - Magic Valley Regional",87.00,2.00,1.63,0.00,0.38,0.00,0.00,0.00,0.00,85.00,76.00,0.00,9.00,0.00,0.00,
2018,11,"OO","SkyWest Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",159.00,41.00,7.71,1.96,16.47,0.00,14.86,5.00,0.00,2333.00,768.00,73.00,606.00,0.00,886.00,
2018,11,"OO","SkyWest Airlines Inc.","UIN","Quincy, IL: Quincy Regional-Baldwin Field",81.00,13.00,3.55,0.80,3.57,0.00,5.08,7.00,2.00,1107.00,382.00,20.00,149.00,0.00,556.00,
2018,11,"OO","SkyWest Airlines Inc.","VEL","Vernal, UT: Vernal Regional",52.00,5.00,3.35,0.00,0.50,0.00,1.16,1.00,3.00,229.00,164.00,0.00,23.00,0.00,42.00,
2018,11,"OO","SkyWest Airlines Inc.","VLD","Valdosta, GA: Valdosta Regional",88.00,8.00,1.05,3.13,2.38,0.00,1.44,0.00,0.00,350.00,18.00,179.00,58.00,0.00,95.00,
2018,11,"OO","SkyWest Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",104.00,28.00,4.50,0.23,13.62,0.00,9.65,3.00,0.00,1430.00,137.00,52.00,501.00,0.00,740.00,
2018,11,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",108.00,6.00,1.85,0.00,0.38,0.00,3.78,0.00,0.00,165.00,47.00,0.00,6.00,0.00,112.00,
2018,11,"UA","United Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",84.00,11.00,4.00,1.11,2.06,0.00,3.83,0.00,0.00,979.00,295.00,96.00,97.00,0.00,491.00,
2018,11,"UA","United Air Lines Inc.","ALB","Albany, NY: Albany International",33.00,11.00,1.26,0.45,4.79,0.00,4.50,2.00,0.00,518.00,34.00,57.00,129.00,0.00,298.00,
2018,11,"UA","United Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",30.00,7.00,3.33,0.22,2.78,0.00,0.67,1.00,0.00,272.00,131.00,16.00,95.00,0.00,30.00,
2018,11,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",358.00,94.00,17.36,3.58,41.27,0.00,31.78,5.00,0.00,5062.00,1059.00,240.00,1608.00,0.00,2155.00,
2018,11,"UA","United Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",587.00,114.00,26.42,4.67,34.92,0.00,47.98,4.00,2.00,6793.00,1474.00,299.00,1379.00,0.00,3641.00,
2018,11,"UA","United Air Lines Inc.","AVL","Asheville, NC: Asheville Regional",21.00,8.00,2.54,0.00,1.76,0.00,3.70,0.00,0.00,732.00,103.00,0.00,222.00,0.00,407.00,
2018,11,"UA","United Air Lines Inc.","BDL","Hartford, CT: Bradley International",241.00,35.00,11.01,2.49,9.52,0.00,11.97,4.00,0.00,2264.00,500.00,219.00,525.00,0.00,1020.00,
2018,11,"UA","United Air Lines Inc.","BIL","Billings, MT: Billings Logan International",61.00,13.00,3.65,1.33,3.74,0.00,4.28,0.00,0.00,569.00,141.00,61.00,124.00,0.00,243.00,
2018,11,"UA","United Air Lines Inc.","BNA","Nashville, TN: Nashville International",348.00,73.00,21.24,1.16,19.87,0.00,30.73,3.00,0.00,4939.00,1638.00,49.00,809.00,0.00,2443.00,
2018,11,"UA","United Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",59.00,12.00,1.76,0.66,5.39,0.00,4.19,0.00,0.00,626.00,119.00,39.00,223.00,0.00,245.00,
2018,11,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",1157.00,277.00,54.13,8.46,150.19,0.00,64.21,17.00,1.00,15290.00,3209.00,559.00,6791.00,0.00,4731.00,
2018,11,"UA","United Air Lines Inc.","BQN","Aguadilla, PR: Rafael Hernandez",30.00,11.00,4.08,0.00,2.98,0.00,3.95,1.00,0.00,536.00,184.00,0.00,122.00,0.00,230.00,
2018,11,"UA","United Air Lines Inc.","BTV","Burlington, VT: Burlington International",85.00,18.00,2.67,0.66,4.53,0.00,10.13,3.00,0.00,1043.00,115.00,31.00,197.00,0.00,700.00,
2018,11,"UA","United Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",64.00,14.00,6.90,0.29,1.23,0.00,5.58,1.00,0.00,1294.00,442.00,22.00,39.00,0.00,791.00,
2018,11,"UA","United Air Lines Inc.","BUR","Burbank, CA: Bob Hope",28.00,9.00,0.86,0.00,1.53,0.00,6.61,0.00,0.00,786.00,73.00,0.00,101.00,0.00,612.00,
2018,11,"UA","United Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",291.00,54.00,11.83,2.79,13.79,0.00,25.58,3.00,0.00,2599.00,443.00,261.00,357.00,0.00,1538.00,
2018,11,"UA","United Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",61.00,18.00,3.04,0.94,5.29,0.00,8.72,0.00,1.00,956.00,110.00,34.00,184.00,0.00,628.00,
2018,11,"UA","United Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",138.00,26.00,10.26,0.28,5.78,0.00,9.67,4.00,0.00,1569.00,572.00,16.00,195.00,0.00,786.00,
2018,11,"UA","United Air Lines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",59.00,13.00,2.35,0.15,2.58,0.00,7.91,0.00,0.00,1131.00,366.00,10.00,153.00,0.00,602.00,
2018,11,"UA","United Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",559.00,119.00,21.04,5.85,36.42,0.00,55.68,6.00,1.00,8031.00,920.00,589.00,1698.00,0.00,4824.00,
2018,11,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",75.00,17.00,6.94,0.00,4.44,0.00,5.63,3.00,0.00,965.00,451.00,0.00,220.00,0.00,294.00,
2018,11,"UA","United Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",103.00,23.00,6.86,0.21,5.46,0.00,10.47,1.00,0.00,1251.00,234.00,16.00,200.00,0.00,801.00,
2018,11,"UA","United Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",90.00,26.00,12.88,1.62,7.05,0.00,4.45,2.00,0.00,1287.00,852.00,51.00,183.00,0.00,201.00,
2018,11,"UA","United Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",463.00,96.00,24.92,1.67,32.74,0.00,36.67,8.00,3.00,5350.00,1379.00,152.00,1188.00,0.00,2631.00,
2018,11,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5329.00,768.00,219.69,22.48,288.50,0.00,237.34,16.00,3.00,46869.00,15425.00,1817.00,9442.00,0.00,20185.00,
2018,11,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",406.00,121.00,18.54,5.56,57.83,0.00,39.06,9.00,2.00,6743.00,998.00,389.00,1993.00,0.00,3363.00,
2018,11,"UA","United Air Lines Inc.","DLH","Duluth, MN: Duluth International",26.00,5.00,2.29,0.65,0.78,0.00,1.28,1.00,0.00,823.00,141.00,15.00,22.00,0.00,645.00,
2018,11,"UA","United Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",150.00,31.00,6.42,2.98,6.97,0.00,14.63,1.00,1.00,1622.00,319.00,165.00,273.00,0.00,865.00,
2018,11,"UA","United Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",119.00,20.00,5.16,1.94,4.56,0.00,8.34,1.00,0.00,1059.00,233.00,81.00,175.00,0.00,570.00,
2018,11,"UA","United Air Lines Inc.","ELP","El Paso, TX: El Paso International",21.00,3.00,0.84,0.00,0.26,0.00,1.90,0.00,0.00,118.00,16.00,0.00,5.00,0.00,97.00,
2018,11,"UA","United Air Lines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",84.00,18.00,6.94,0.00,2.36,0.00,8.69,0.00,1.00,1244.00,374.00,0.00,138.00,0.00,732.00,
2018,11,"UA","United Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",4930.00,1438.00,218.11,18.08,888.90,0.00,312.91,117.00,17.00,110352.00,18480.00,2342.00,58376.00,0.00,31154.00,
2018,11,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",560.00,132.00,29.77,2.97,47.38,0.00,51.88,6.00,0.00,7660.00,1990.00,165.00,1658.00,0.00,3847.00,
2018,11,"UA","United Air Lines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",30.00,9.00,1.69,0.70,1.82,0.00,4.79,0.00,1.00,518.00,115.00,44.00,67.00,0.00,292.00,
2018,11,"UA","United Air Lines Inc.","GEG","Spokane, WA: Spokane International",92.00,12.00,4.90,0.77,1.77,0.00,4.56,2.00,0.00,724.00,237.00,74.00,56.00,0.00,357.00,
2018,11,"UA","United Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",78.00,19.00,5.12,3.07,4.32,0.00,6.50,1.00,0.00,1022.00,365.00,126.00,185.00,0.00,346.00,
2018,11,"UA","United Air Lines Inc.","GUM","Guam, TT: Guam International",69.00,11.00,4.20,0.00,3.78,0.00,3.02,0.00,0.00,964.00,578.00,0.00,161.00,0.00,225.00,
2018,11,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",427.00,82.00,36.81,2.00,29.18,0.00,14.01,1.00,1.00,4093.00,1723.00,69.00,864.00,0.00,1437.00,
2018,11,"UA","United Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",2231.00,358.00,109.99,14.69,123.57,0.00,109.75,9.00,12.00,22232.00,6705.00,2295.00,4393.00,0.00,8839.00,
2018,11,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",4945.00,886.00,204.54,23.07,400.23,0.00,258.15,15.00,5.00,49804.00,15483.00,2037.00,12176.00,0.00,20108.00,
2018,11,"UA","United Air Lines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",47.00,10.00,2.29,0.67,2.60,0.00,4.44,0.00,0.00,653.00,187.00,43.00,116.00,0.00,307.00,
2018,11,"UA","United Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",136.00,27.00,6.37,1.48,6.38,0.00,12.77,2.00,0.00,1748.00,370.00,164.00,188.00,0.00,1026.00,
2018,11,"UA","United Air Lines Inc.","ITO","Hilo, HI: Hilo International",24.00,5.00,1.78,0.00,0.29,0.00,2.92,0.00,0.00,436.00,75.00,0.00,12.00,0.00,349.00,
2018,11,"UA","United Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",60.00,10.00,3.73,0.50,2.54,0.00,3.23,0.00,0.00,622.00,152.00,36.00,237.00,0.00,197.00,
2018,11,"UA","United Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",169.00,44.00,6.85,1.87,16.06,0.00,19.22,1.00,0.00,2804.00,482.00,125.00,596.00,0.00,1601.00,
2018,11,"UA","United Air Lines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",154.00,24.00,8.82,0.64,6.21,0.00,8.32,0.00,2.00,1680.00,497.00,81.00,273.00,0.00,829.00,
2018,11,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1143.00,200.00,54.24,4.35,55.08,0.00,86.33,6.00,1.00,10457.00,2955.00,320.00,1948.00,0.00,5234.00,
2018,11,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2292.00,373.00,102.83,11.16,132.41,0.00,126.60,10.00,4.00,27010.00,7207.00,799.00,5119.00,0.00,13885.00,
2018,11,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",807.00,213.00,30.62,5.81,110.10,0.00,66.47,13.00,10.00,14235.00,1943.00,450.00,6322.00,0.00,5520.00,
2018,11,"UA","United Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",120.00,22.00,6.37,1.00,5.83,0.00,8.81,0.00,0.00,1341.00,348.00,79.00,174.00,0.00,740.00,
2018,11,"UA","United Air Lines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",28.00,3.00,2.18,0.00,0.39,0.00,0.42,0.00,0.00,158.00,131.00,0.00,13.00,0.00,14.00,
2018,11,"UA","United Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",248.00,72.00,20.91,0.99,11.82,0.00,38.29,7.00,0.00,5482.00,1592.00,76.00,588.00,0.00,3226.00,
2018,11,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",1018.00,185.00,48.49,7.31,79.41,0.00,49.80,4.00,3.00,11866.00,3822.00,1048.00,2796.00,0.00,4200.00,
2018,11,"UA","United Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International",50.00,18.00,3.28,1.53,5.24,0.00,7.94,1.00,0.00,686.00,103.00,99.00,128.00,0.00,356.00,
2018,11,"UA","United Air Lines Inc.","MEM","Memphis, TN: Memphis International",61.00,13.00,3.10,0.25,1.21,0.00,8.43,2.00,0.00,924.00,175.00,21.00,59.00,0.00,669.00,
2018,11,"UA","United Air Lines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",49.00,7.00,0.33,1.00,3.68,0.00,1.99,1.00,0.00,356.00,21.00,49.00,114.00,0.00,172.00,
2018,11,"UA","United Air Lines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",56.00,12.00,6.88,0.00,1.99,0.00,3.13,0.00,1.00,617.00,334.00,0.00,87.00,0.00,196.00,
2018,11,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",303.00,88.00,22.22,1.98,39.06,0.00,24.73,3.00,0.00,4963.00,1086.00,145.00,1380.00,0.00,2352.00,
2018,11,"UA","United Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",26.00,5.00,1.23,0.00,0.00,0.00,3.77,0.00,0.00,253.00,34.00,0.00,0.00,0.00,219.00,
2018,11,"UA","United Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",139.00,31.00,6.98,1.67,6.99,0.00,15.35,4.00,0.00,1745.00,353.00,221.00,245.00,0.00,926.00,
2018,11,"UA","United Air Lines Inc.","MSO","Missoula, MT: Missoula International",59.00,10.00,2.72,1.36,1.27,0.00,4.64,1.00,0.00,1217.00,152.00,677.00,82.00,0.00,306.00,
2018,11,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",226.00,39.00,8.36,3.35,9.89,0.00,17.41,4.00,0.00,2273.00,319.00,322.00,496.00,0.00,1136.00,
2018,11,"UA","United Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",556.00,146.00,28.35,2.57,69.27,0.00,45.80,5.00,1.00,7037.00,1356.00,189.00,2344.00,0.00,3148.00,
2018,11,"UA","United Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",188.00,34.00,18.04,0.00,5.79,0.00,10.18,0.00,1.00,2545.00,1292.00,0.00,285.00,0.00,968.00,
2018,11,"UA","United Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,11,"UA","United Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",205.00,36.00,7.71,3.40,9.73,0.00,15.16,2.00,0.00,1951.00,443.00,195.00,365.00,0.00,948.00,
2018,11,"UA","United Air Lines Inc.","ONT","Ontario, CA: Ontario International",85.00,15.00,3.55,0.45,1.80,0.00,9.21,0.00,0.00,911.00,148.00,23.00,130.00,0.00,610.00,
2018,11,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6775.00,1296.00,239.42,57.75,609.74,0.00,389.09,164.00,11.00,123705.00,21941.00,24442.00,41128.00,0.00,36194.00,
2018,11,"UA","United Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",74.00,21.00,6.59,1.10,8.45,0.00,4.87,0.00,1.00,880.00,294.00,96.00,263.00,0.00,227.00,
2018,11,"UA","United Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",170.00,45.00,9.90,0.86,17.87,0.00,16.37,4.00,0.00,3547.00,804.00,185.00,860.00,0.00,1698.00,
2018,11,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",585.00,109.00,36.00,2.76,25.26,0.00,44.99,4.00,0.00,5846.00,1583.00,208.00,903.00,0.00,3152.00,
2018,11,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",391.00,91.00,20.72,3.25,32.92,0.00,34.12,7.00,3.00,6529.00,1859.00,301.00,1739.00,0.00,2630.00,
2018,11,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",702.00,147.00,39.33,5.69,51.38,0.00,50.60,5.00,1.00,8680.00,2272.00,549.00,1727.00,0.00,4132.00,
2018,11,"UA","United Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",257.00,33.00,12.47,1.97,6.51,0.00,12.05,3.00,0.00,1604.00,663.00,62.00,227.00,0.00,652.00,
2018,11,"UA","United Air Lines Inc.","PSP","Palm Springs, CA: Palm Springs International",117.00,23.00,7.64,0.90,10.03,0.00,4.43,1.00,0.00,995.00,337.00,70.00,381.00,0.00,207.00,
2018,11,"UA","United Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",31.00,9.00,4.65,0.40,2.65,0.00,1.29,1.00,0.00,401.00,215.00,23.00,113.00,0.00,50.00,
2018,11,"UA","United Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",55.00,22.00,5.57,0.37,5.10,0.00,10.96,1.00,0.00,1283.00,229.00,26.00,166.00,0.00,862.00,
2018,11,"UA","United Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",505.00,105.00,33.00,2.88,24.04,0.00,45.09,5.00,0.00,6949.00,1711.00,416.00,1198.00,0.00,3624.00,
2018,11,"UA","United Air Lines Inc.","RIC","Richmond, VA: Richmond International",33.00,12.00,1.72,1.93,0.82,0.00,7.54,1.00,0.00,968.00,94.00,94.00,34.00,0.00,746.00,
2018,11,"UA","United Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",112.00,25.00,6.07,0.69,4.54,0.00,13.70,0.00,0.00,1444.00,219.00,125.00,313.00,0.00,787.00,
2018,11,"UA","United Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",95.00,29.00,7.10,0.82,5.38,0.00,15.69,3.00,0.00,1657.00,339.00,39.00,221.00,0.00,1058.00,
2018,11,"UA","United Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",272.00,62.00,12.82,3.20,28.70,0.00,17.27,3.00,2.00,3655.00,702.00,362.00,918.00,0.00,1673.00,
2018,11,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",872.00,157.00,46.23,5.03,60.18,0.00,45.56,3.00,4.00,10138.00,2493.00,1383.00,2633.00,0.00,3629.00,
2018,11,"UA","United Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",365.00,72.00,16.03,3.52,29.08,0.00,23.37,2.00,2.00,3512.00,732.00,194.00,939.00,0.00,1647.00,
2018,11,"UA","United Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",60.00,15.00,6.52,0.00,5.97,0.00,2.51,1.00,0.00,729.00,457.00,0.00,178.00,0.00,94.00,
2018,11,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",779.00,207.00,35.33,4.76,114.69,0.00,52.22,4.00,3.00,12155.00,1878.00,345.00,5827.00,0.00,4105.00,
2018,11,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",4597.00,1231.00,205.39,22.96,745.34,0.00,257.31,20.00,5.00,88216.00,16063.00,2364.00,47590.00,0.00,22199.00,
2018,11,"UA","United Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",141.00,34.00,13.42,1.18,8.20,0.00,11.19,1.00,0.00,1870.00,549.00,64.00,354.00,0.00,903.00,
2018,11,"UA","United Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",120.00,24.00,9.38,1.00,7.86,0.00,5.76,0.00,0.00,1498.00,542.00,152.00,233.00,0.00,571.00,
2018,11,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",149.00,25.00,4.98,0.94,6.96,0.00,12.12,2.00,0.00,1262.00,347.00,100.00,218.00,0.00,597.00,
2018,11,"UA","United Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",349.00,76.00,24.09,2.68,16.20,0.00,33.03,1.00,0.00,4478.00,1137.00,207.00,521.00,0.00,2613.00,
2018,11,"UA","United Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",510.00,91.00,25.17,1.42,26.00,0.00,38.41,2.00,0.00,4358.00,1111.00,120.00,931.00,0.00,2196.00,
2018,11,"UA","United Air Lines Inc.","SPN","Saipan, TT: Francisco C. Ada Saipan International",39.00,4.00,2.12,0.00,1.88,0.00,0.00,0.00,0.00,217.00,106.00,0.00,111.00,0.00,0.00,
2018,11,"UA","United Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",43.00,10.00,1.82,1.00,5.50,0.00,1.68,1.00,0.00,351.00,67.00,30.00,143.00,0.00,111.00,
2018,11,"UA","United Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",6.00,2.00,0.04,0.00,1.00,0.00,0.96,0.00,0.00,49.00,1.00,0.00,22.00,0.00,26.00,
2018,11,"UA","United Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",16.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,74.00,16.00,0.00,58.00,0.00,0.00,
2018,11,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",605.00,144.00,25.54,5.52,66.16,0.00,46.78,5.00,0.00,8743.00,1428.00,357.00,2420.00,0.00,4538.00,
2018,11,"UA","United Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",87.00,17.00,5.02,0.62,5.63,0.00,5.73,0.00,0.00,680.00,225.00,26.00,268.00,0.00,161.00,
2018,11,"UA","United Air Lines Inc.","TUS","Tucson, AZ: Tucson International",84.00,12.00,1.20,0.28,3.92,0.00,6.60,0.00,0.00,793.00,56.00,23.00,136.00,0.00,578.00,
2018,11,"UA","United Air Lines Inc.","TVC","Traverse City, MI: Cherry Capital",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,11,"UA","United Air Lines Inc.","TYS","Knoxville, TN: McGhee Tyson",17.00,6.00,0.44,0.07,3.78,0.00,1.70,0.00,0.00,265.00,8.00,7.00,85.00,0.00,165.00,
2018,11,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM: Albuquerque International Sunport",943.00,150.00,57.67,0.00,8.71,0.79,82.83,4.00,0.00,6297.00,1917.00,0.00,534.00,19.00,3827.00,
2018,11,"WN","Southwest Airlines Co.","ALB","Albany, NY: Albany International",331.00,52.00,24.37,0.26,5.79,0.00,21.58,6.00,2.00,2183.00,1027.00,48.00,322.00,0.00,786.00,
2018,11,"WN","Southwest Airlines Co.","AMA","Amarillo, TX: Rick Husband Amarillo International",142.00,23.00,12.58,0.00,0.87,1.00,8.54,0.00,0.00,789.00,416.00,0.00,18.00,51.00,304.00,
2018,11,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3474.00,778.00,201.70,9.87,312.53,2.84,251.06,20.00,5.00,35692.00,10478.00,938.00,11550.00,261.00,12465.00,
2018,11,"WN","Southwest Airlines Co.","AUS","Austin, TX: Austin - Bergstrom International",1977.00,302.00,102.93,3.18,53.28,0.69,141.92,7.00,6.00,14787.00,4964.00,391.00,1776.00,11.00,7645.00,
2018,11,"WN","Southwest Airlines Co.","BDL","Hartford, CT: Bradley International",535.00,95.00,41.05,2.53,10.35,0.00,41.08,8.00,3.00,4884.00,1822.00,154.00,560.00,0.00,2348.00,
2018,11,"WN","Southwest Airlines Co.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",388.00,76.00,30.99,0.85,6.10,0.00,38.06,3.00,0.00,3312.00,1397.00,39.00,180.00,0.00,1696.00,
2018,11,"WN","Southwest Airlines Co.","BNA","Nashville, TN: Nashville International",3013.00,535.00,171.26,6.12,82.60,2.38,272.65,16.00,1.00,23968.00,7264.00,530.00,2481.00,60.00,13633.00,
2018,11,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",371.00,68.00,25.14,0.66,7.36,0.00,34.84,0.00,0.00,2908.00,960.00,65.00,206.00,0.00,1677.00,
2018,11,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",950.00,224.00,70.72,4.64,69.36,0.00,79.28,15.00,0.00,13084.00,4431.00,688.00,3954.00,0.00,4011.00,
2018,11,"WN","Southwest Airlines Co.","BUF","Buffalo, NY: Buffalo Niagara International",476.00,64.00,27.82,1.20,6.39,0.00,28.60,7.00,0.00,3457.00,1533.00,69.00,172.00,0.00,1683.00,
2018,11,"WN","Southwest Airlines Co.","BUR","Burbank, CA: Bob Hope",1634.00,302.00,106.64,1.91,44.00,0.89,148.55,17.00,4.00,14268.00,4947.00,85.00,1684.00,17.00,7535.00,
2018,11,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5976.00,834.00,283.92,8.24,171.64,0.21,369.99,93.00,22.00,42509.00,14850.00,911.00,7763.00,5.00,18980.00,
